ยานพาหนะ/ท่า,วันที่,ปริมาณ
รถไฟฟ้าสายสีน้ำเงิน,2023-04-05,432689.0
รถไฟฟ้าสายสีม่วง,2023-04-05,46903.0
รถไฟฟ้า ARL,2023-04-05,67637.0
รถไฟฟ้า BTS,2023-04-05,798010.0
รถไฟฟ้าสายสีแดง,2023-04-05,22888.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-06,288435.0
รถไฟฟ้าสายสีม่วง,2023-04-06,25955.0
รถไฟฟ้า ARL,2023-04-06,44348.0
รถไฟฟ้า BTS,2023-04-06,493516.0
รถไฟฟ้าสายสีแดง,2023-04-06,14296.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-07,442932.0
รถไฟฟ้าสายสีม่วง,2023-04-07,48297.0
รถไฟฟ้า ARL,2023-04-07,62885.0
รถไฟฟ้า BTS,2023-04-07,731551.0
รถไฟฟ้าสายสีแดง,2023-04-07,21509.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-08,324165.0
รถไฟฟ้าสายสีม่วง,2023-04-08,29713.0
รถไฟฟ้า ARL,2023-04-08,46877.0
รถไฟฟ้า BTS,2023-04-08,538298.0
รถไฟฟ้าสายสีแดง,2023-04-08,14882.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-09,264258.0
รถไฟฟ้าสายสีม่วง,2023-04-09,23571.0
รถไฟฟ้า ARL,2023-04-09,42347.0
รถไฟฟ้า BTS,2023-04-09,461385.0
รถไฟฟ้าสายสีแดง,2023-04-09,13502.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-10,368131.0
รถไฟฟ้าสายสีม่วง,2023-04-10,43549.0
รถไฟฟ้า ARL,2023-04-10,58209.0
รถไฟฟ้า BTS,2023-04-10,666458.0
รถไฟฟ้าสายสีแดง,2023-04-10,19114.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-11,332477.0
รถไฟฟ้าสายสีม่วง,2023-04-11,38984.0
รถไฟฟ้า ARL,2023-04-11,57293.0
รถไฟฟ้า BTS,2023-04-11,658304.0
รถไฟฟ้าสายสีแดง,2023-04-11,18824.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-12,308078.0
รถไฟฟ้าสายสีม่วง,2023-04-12,35111.0
รถไฟฟ้า ARL,2023-04-12,54709.0
รถไฟฟ้า BTS,2023-04-12,620425.0
รถไฟฟ้าสายสีแดง,2023-04-12,18548.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-13,176818.0
รถไฟฟ้าสายสีม่วง,2023-04-13,16996.0
รถไฟฟ้า ARL,2023-04-13,43220.0
รถไฟฟ้า BTS,2023-04-13,469458.0
รถไฟฟ้าสายสีแดง,2023-04-13,12275.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-14,176455.0
รถไฟฟ้าสายสีม่วง,2023-04-14,15997.0
รถไฟฟ้า ARL,2023-04-14,41981.0
รถไฟฟ้า BTS,2023-04-14,497346.0
รถไฟฟ้าสายสีแดง,2023-04-14,11991.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-15,184666.0
รถไฟฟ้าสายสีม่วง,2023-04-15,17195.0
รถไฟฟ้า ARL,2023-04-15,44180.0
รถไฟฟ้า BTS,2023-04-15,528565.0
รถไฟฟ้าสายสีแดง,2023-04-15,12362.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-16,157906.0
รถไฟฟ้าสายสีม่วง,2023-04-16,16522.0
รถไฟฟ้า ARL,2023-04-16,36277.0
รถไฟฟ้า BTS,2023-04-16,381564.0
รถไฟฟ้าสายสีแดง,2023-04-16,11447.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-17,268440.0
รถไฟฟ้าสายสีม่วง,2023-04-17,28439.0
รถไฟฟ้า ARL,2023-04-17,49077.0
รถไฟฟ้า BTS,2023-04-17,514356.0
รถไฟฟ้าสายสีแดง,2023-04-17,14720.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-18,371141.0
รถไฟฟ้าสายสีม่วง,2023-04-18,43327.0
รถไฟฟ้า ARL,2023-04-18,59843.0
รถไฟฟ้า BTS,2023-04-18,670405.0
รถไฟฟ้าสายสีแดง,2023-04-18,19009.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-19,350667.0
รถไฟฟ้าสายสีม่วง,2023-04-19,41763.0
รถไฟฟ้า ARL,2023-04-19,60898.0
รถไฟฟ้า BTS,2023-04-19,687625.0
รถไฟฟ้าสายสีแดง,2023-04-19,20482.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-20,356350.0
รถไฟฟ้าสายสีม่วง,2023-04-20,42069.0
รถไฟฟ้า ARL,2023-04-20,61022.0
รถไฟฟ้า BTS,2023-04-20,698563.0
รถไฟฟ้าสายสีแดง,2023-04-20,19075.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-21,368909.0
รถไฟฟ้าสายสีม่วง,2023-04-21,43910.0
รถไฟฟ้า ARL,2023-04-21,62079.0
รถไฟฟ้า BTS,2023-04-21,724360.0
รถไฟฟ้าสายสีแดง,2023-04-21,20567.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-22,253165.0
รถไฟฟ้าสายสีม่วง,2023-04-22,27630.0
รถไฟฟ้า ARL,2023-04-22,44582.0
รถไฟฟ้า BTS,2023-04-22,540658.0
รถไฟฟ้าสายสีแดง,2023-04-22,13356.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-23,210639.0
รถไฟฟ้าสายสีม่วง,2023-04-23,21916.0
รถไฟฟ้า ARL,2023-04-23,40664.0
รถไฟฟ้า BTS,2023-04-23,460813.0
รถไฟฟ้าสายสีแดง,2023-04-23,12001.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-24,331673.0
รถไฟฟ้าสายสีม่วง,2023-04-24,40158.0
รถไฟฟ้า ARL,2023-04-24,61992.0
รถไฟฟ้า BTS,2023-04-24,699716.0
รถไฟฟ้าสายสีแดง,2023-04-24,20305.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-25,368572.0
รถไฟฟ้าสายสีม่วง,2023-04-25,43515.0
รถไฟฟ้า ARL,2023-04-25,63977.0
รถไฟฟ้า BTS,2023-04-25,736279.0
รถไฟฟ้าสายสีแดง,2023-04-25,20142.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-26,362455.0
รถไฟฟ้าสายสีม่วง,2023-04-26,41191.0
รถไฟฟ้า ARL,2023-04-26,62905.0
รถไฟฟ้า BTS,2023-04-26,730060.0
รถไฟฟ้าสายสีแดง,2023-04-26,20341.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-27,367042.0
รถไฟฟ้าสายสีม่วง,2023-04-27,42502.0
รถไฟฟ้า ARL,2023-04-27,65250.0
รถไฟฟ้า BTS,2023-04-27,727602.0
รถไฟฟ้าสายสีแดง,2023-04-27,19207.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-28,393889.0
รถไฟฟ้าสายสีม่วง,2023-04-28,44378.0
รถไฟฟ้า ARL,2023-04-28,69803.0
รถไฟฟ้า BTS,2023-04-28,783754.0
รถไฟฟ้าสายสีแดง,2023-04-28,22909.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-29,270308.0
รถไฟฟ้าสายสีม่วง,2023-04-29,27924.0
รถไฟฟ้า ARL,2023-04-29,50067.0
รถไฟฟ้า BTS,2023-04-29,598093.0
รถไฟฟ้าสายสีแดง,2023-04-29,15257.0
รถไฟฟ้าสายสีน้ำเงิน,2023-04-30,218567.0
รถไฟฟ้าสายสีม่วง,2023-04-30,22147.0
รถไฟฟ้า ARL,2023-04-30,42868.0
รถไฟฟ้า BTS,2023-04-30,509769.0
รถไฟฟ้าสายสีแดง,2023-04-30,13187.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-01,207475.0
รถไฟฟ้าสายสีม่วง,2023-05-01,23741.0
รถไฟฟ้า ARL,2023-05-01,47160.0
รถไฟฟ้า BTS,2023-05-01,535658.0
รถไฟฟ้าสายสีแดง,2023-05-01,14883.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-02,333494.0
รถไฟฟ้าสายสีม่วง,2023-05-02,40549.0
รถไฟฟ้า ARL,2023-05-02,64321.0
รถไฟฟ้า BTS,2023-05-02,740338.0
รถไฟฟ้าสายสีแดง,2023-05-02,20239.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-03,378867.0
รถไฟฟ้าสายสีม่วง,2023-05-03,44930.0
รถไฟฟ้า ARL,2023-05-03,67007.0
รถไฟฟ้า BTS,2023-05-03,768718.0
รถไฟฟ้าสายสีแดง,2023-05-03,21408.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-04,213179.0
รถไฟฟ้าสายสีม่วง,2023-05-04,25663.0
รถไฟฟ้า ARL,2023-05-04,45522.0
รถไฟฟ้า BTS,2023-05-04,504216.0
รถไฟฟ้าสายสีแดง,2023-05-04,12610.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-05,274324.0
รถไฟฟ้าสายสีม่วง,2023-05-05,29443.0
รถไฟฟ้า ARL,2023-05-05,52013.0
รถไฟฟ้า BTS,2023-05-05,607403.0
รถไฟฟ้าสายสีแดง,2023-05-05,14981.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-06,240499.0
รถไฟฟ้าสายสีม่วง,2023-05-06,25371.0
รถไฟฟ้า ARL,2023-05-06,45916.0
รถไฟฟ้า BTS,2023-05-06,529622.0
รถไฟฟ้าสายสีแดง,2023-05-06,12823.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-07,225181.0
รถไฟฟ้าสายสีม่วง,2023-05-07,36414.0
รถไฟฟ้า ARL,2023-05-07,44994.0
รถไฟฟ้า BTS,2023-05-07,582519.0
รถไฟฟ้าสายสีแดง,2023-05-07,13665.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-08,383380.0
รถไฟฟ้าสายสีม่วง,2023-05-08,45125.0
รถไฟฟ้า ARL,2023-05-08,61971.0
รถไฟฟ้า BTS,2023-05-08,672120.0
รถไฟฟ้าสายสีแดง,2023-05-08,19813.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-09,368403.0
รถไฟฟ้าสายสีม่วง,2023-05-09,43749.0
รถไฟฟ้า ARL,2023-05-09,60625.0
รถไฟฟ้า BTS,2023-05-09,711295.0
รถไฟฟ้าสายสีแดง,2023-05-09,19487.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-10,362270.0
รถไฟฟ้าสายสีม่วง,2023-05-10,43914.0
รถไฟฟ้า ARL,2023-05-10,60428.0
รถไฟฟ้า BTS,2023-05-10,714223.0
รถไฟฟ้าสายสีแดง,2023-05-10,19739.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-11,359407.0
รถไฟฟ้าสายสีม่วง,2023-05-11,43304.0
รถไฟฟ้า ARL,2023-05-11,59928.0
รถไฟฟ้า BTS,2023-05-11,692985.0
รถไฟฟ้าสายสีแดง,2023-05-11,18998.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-12,358863.0
รถไฟฟ้าสายสีม่วง,2023-05-12,42690.0
รถไฟฟ้า ARL,2023-05-12,63393.0
รถไฟฟ้า BTS,2023-05-12,744941.0
รถไฟฟ้าสายสีแดง,2023-05-12,21075.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-13,245802.0
รถไฟฟ้าสายสีม่วง,2023-05-13,26567.0
รถไฟฟ้า ARL,2023-05-13,43786.0
รถไฟฟ้า BTS,2023-05-13,514440.0
รถไฟฟ้าสายสีแดง,2023-05-13,13141.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-14,204488.0
รถไฟฟ้าสายสีม่วง,2023-05-14,27143.0
รถไฟฟ้า ARL,2023-05-14,41180.0
รถไฟฟ้า BTS,2023-05-14,455334.0
รถไฟฟ้าสายสีแดง,2023-05-14,14068.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-15,384596.0
รถไฟฟ้าสายสีม่วง,2023-05-15,46690.0
รถไฟฟ้า ARL,2023-05-15,60495.0
รถไฟฟ้า BTS,2023-05-15,689229.0
รถไฟฟ้าสายสีแดง,2023-05-15,19398.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-16,374056.0
รถไฟฟ้าสายสีม่วง,2023-05-16,45098.0
รถไฟฟ้า ARL,2023-05-16,61566.0
รถไฟฟ้า BTS,2023-05-16,734992.0
รถไฟฟ้าสายสีแดง,2023-05-16,19361.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-17,274626.0
รถไฟฟ้าสายสีม่วง,2023-05-17,29255.0
รถไฟฟ้า ARL,2023-05-17,55952.0
รถไฟฟ้า BTS,2023-05-17,646960.0
รถไฟฟ้าสายสีแดง,2023-05-17,15606.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-18,377276.0
รถไฟฟ้าสายสีม่วง,2023-05-18,45284.0
รถไฟฟ้า ARL,2023-05-18,63007.0
รถไฟฟ้า BTS,2023-05-18,736958.0
รถไฟฟ้าสายสีแดง,2023-05-18,19267.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-19,399817.0
รถไฟฟ้าสายสีม่วง,2023-05-19,48281.0
รถไฟฟ้า ARL,2023-05-19,63669.0
รถไฟฟ้า BTS,2023-05-19,770212.0
รถไฟฟ้าสายสีแดง,2023-05-19,19920.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-20,271799.0
รถไฟฟ้าสายสีม่วง,2023-05-20,28398.0
รถไฟฟ้า ARL,2023-05-20,46811.0
รถไฟฟ้า BTS,2023-05-20,558509.0
รถไฟฟ้าสายสีแดง,2023-05-20,12799.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-21,220501.0
รถไฟฟ้าสายสีม่วง,2023-05-21,22858.0
รถไฟฟ้า ARL,2023-05-21,40937.0
รถไฟฟ้า BTS,2023-05-21,454097.0
รถไฟฟ้าสายสีแดง,2023-05-21,11473.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-22,379606.0
รถไฟฟ้าสายสีม่วง,2023-05-22,46632.0
รถไฟฟ้า ARL,2023-05-22,61893.0
รถไฟฟ้า BTS,2023-05-22,710823.0
รถไฟฟ้าสายสีแดง,2023-05-22,19608.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-23,367120.0
รถไฟฟ้าสายสีม่วง,2023-05-23,45821.0
รถไฟฟ้า ARL,2023-05-23,61205.0
รถไฟฟ้า BTS,2023-05-23,733310.0
รถไฟฟ้าสายสีแดง,2023-05-23,19661.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-24,373086.0
รถไฟฟ้าสายสีม่วง,2023-05-24,45267.0
รถไฟฟ้า ARL,2023-05-24,62056.0
รถไฟฟ้า BTS,2023-05-24,742884.0
รถไฟฟ้าสายสีแดง,2023-05-24,19426.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-25,371344.0
รถไฟฟ้าสายสีม่วง,2023-05-25,45219.0
รถไฟฟ้า ARL,2023-05-25,63214.0
รถไฟฟ้า BTS,2023-05-25,753272.0
รถไฟฟ้าสายสีแดง,2023-05-25,19756.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-26,392639.0
รถไฟฟ้าสายสีม่วง,2023-05-26,45945.0
รถไฟฟ้า ARL,2023-05-26,67643.0
รถไฟฟ้า BTS,2023-05-26,831032.0
รถไฟฟ้าสายสีแดง,2023-05-26,22408.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-27,242839.0
รถไฟฟ้าสายสีม่วง,2023-05-27,26907.0
รถไฟฟ้า ARL,2023-05-27,60323.0
รถไฟฟ้า BTS,2023-05-27,604412.0
รถไฟฟ้าสายสีแดง,2023-05-27,14544.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-28,200024.0
รถไฟฟ้าสายสีม่วง,2023-05-28,21656.0
รถไฟฟ้า ARL,2023-05-28,53861.0
รถไฟฟ้า BTS,2023-05-28,496700.0
รถไฟฟ้าสายสีแดง,2023-05-28,13678.0
รถไฟฟ้าสายสีน้ำเงิน,2023-05-29,368575.0
รถไฟฟ้าสายสีม่วง,2023-05-29,44559.0
รถไฟฟ้า ARL,2023-05-29,64715.0
รถไฟฟ้า BTS,2023-05-29,757842.0
รถไฟฟ้าสายสีแดง,2023-05-29,21306.0
